rooms,area_total,area_living,area_kitchen,floor,floors_total,floor_ratio,building_year,building_age,company_ad,is_first_floor,is_last_floor,is_single_floor,has_furniture,has_appliances,has_balcony_text,has_parking,has_concierge,has_elevator,no_animals,renovation_euro,renovation_cosmetic,renovation_none,owner_rents,metro_nearby,metro_distance,month,day_of_week,is_weekend,days_since_listed,has_area_living,has_area_kitchen,has_building_year,has_floor_info,has_contact,price_usd,source,address,ad_link,metro_station,building_decade,price_per_m2
3.0,62.0,36.0,,5.0,9.0,0.5555555555555556,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.28454437753912,1.0,1.0,0,172.0,1,0,0,1,0,1000.0,realt,Минск,https://realt.by/rent-flat-for-long/object/3999667/,Купаловская,,16.129032258064516
2.0,43.0,39.0,,2.0,4.0,0.5,,,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.8216212346703,9.0,5.0,1,280.0,1,0,0,1,0,2000.0,realt,Минск Щербакова ул. 5,https://realt.by/rent-flat-for-long/object/3890579/,Тракторный завод,,46.51162790697674
1.0,40.0,17.0,,9.0,10.0,0.9,2015.0,11.0,False,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.3236904277644,1.0,6.0,1,174.0,1,0,1,1,0,1500.0,realt,Минск Грекова ул. 4,https://realt.by/rent-flat-for-long/object/3997563/,Партизанская,2010-е,37.5
2.0,45.0,40.0,,15.0,16.0,0.9375,2026.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.2308680754704,1.0,6.0,1,174.0,1,0,1,1,0,840.0,realt,Минск Жореса Алфёрова ул. 22,https://realt.by/rent-flat-for-long/object/3997562/,Неморшанский сад,2020-е,18.666666666666668
1.0,32.0,28.0,,21.0,25.0,0.84,2024.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.9151265333485,6.0,2.0,0,374.0,1,0,1,1,0,600.0,realt,Минск Игоря Лученка ул. 27,https://realt.by/rent-flat-for-long/object/3781437/,Аэродромная,2020-е,18.75
1.0,35.8,27.1,,12.0,14.0,0.8571428571428571,2013.0,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.2096569118061,1.0,6.0,1,174.0,1,0,1,1,0,1550.0,realt,Минск Ложинская ул. 16,https://realt.by/rent-flat-for-long/object/3997042/,Уручье,2010-е,43.296089385474865
3.0,54.0,30.0,,4.0,5.0,0.8,1991.0,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15427.620047202734,1.0,4.0,0,176.0,1,0,1,1,0,900.0,realt,Минск Барамзиной ул. 6,https://realt.by/rent-flat-for-long/object/3995676/,Могилёвская,1990-е,16.666666666666668
3.0,108.0,69.0,,22.0,26.0,0.8461538461538461,2018.0,8.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.3989264964616,1.0,4.0,0,176.0,1,0,1,1,0,3500.0,realt,Минск Победителей просп. 135 Б,https://realt.by/rent-flat-for-long/object/3995564/,Кунцевщина,2010-е,32.407407407407405
1.0,38.0,25.0,,1.0,5.0,0.2,1956.0,70.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,293.5025162845358,1.0,3.0,0,177.0,1,0,1,1,0,650.0,realt,Минск Кирова ул. 3,https://realt.by/rent-flat-for-long/object/3995066/,Площадь Ленина,1950-е,17.105263157894736
1.0,52.7,19.4,,2.0,14.0,0.14285714285714285,2011.0,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.5276785948904,1.0,3.0,0,177.0,1,0,1,1,0,1300.0,realt,Минск Берута ул. 11 А,https://realt.by/rent-flat-for-long/object/3994973/,Молодёжная,2010-е,24.667931688804554
1.0,31.0,19.0,,3.0,5.0,0.6,1980.0,46.0,False,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,490.44917647921613,12.0,2.0,0,178.0,1,0,1,1,0,450.0,realt,Минск Филатова ул. 3,https://realt.by/rent-flat-for-long/object/3994605/,Партизанская,1980-е,14.516129032258064
1.0,25.0,17.0,,15.0,17.0,0.8823529411764706,2022.0,4.0,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.4905682087586,3.0,3.0,0,464.0,1,0,1,1,0,430.0,realt,Минск Грушевская ул. 21,https://realt.by/rent-flat-for-long/object/3677748/,Грушевка,2020-е,17.2
1.0,41.0,17.0,,15.0,25.0,0.6,2010.0,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,368.76817754436905,12.0,1.0,0,179.0,1,0,1,1,0,1250.0,realt,Минск Дзержинского просп. 82,https://realt.by/rent-flat-for-long/object/3993759/,Петровщина,2010-е,30.48780487804878
2.0,44.0,31.0,,5.0,5.0,1.0,,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.5193216366602,12.0,1.0,0,179.0,1,0,0,1,0,1050.0,realt,Минск Филатова ул. 6,https://realt.by/rent-flat-for-long/object/3993725/,Партизанская,,23.863636363636363
2.0,46.6,38.0,,4.0,25.0,0.16,2022.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.1613084637526,12.0,0.0,0,180.0,1,0,1,1,0,599.0,realt,Минск Аэродромная ул. 18,https://realt.by/rent-flat-for-long/object/3991874/,Аэродромная,2020-е,12.854077253218884
1.0,50.0,23.0,,7.0,9.0,0.7777777777777778,2008.0,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.2520603538312,12.0,0.0,0,180.0,1,0,1,1,0,500.0,realt,Минск Сырокомли ул. 18,https://realt.by/rent-flat-for-long/object/3991829/,Слуцкий гостинец,2000-е,10.0
1.0,47.4,22.5,,9.0,9.0,1.0,2007.0,19.0,False,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2158.5219178492825,12.0,2.0,0,185.0,1,0,1,1,0,500.0,realt,Минск Скрипникова ул. 7,https://realt.by/rent-flat-for-long/object/3988546/,Каменная Горка,2000-е,10.548523206751055
3.0,75.0,58.0,,9.0,17.0,0.5294117647058824,2025.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.5010118212491,12.0,2.0,0,185.0,1,0,1,1,0,2800.0,realt,Минск Разинская ул. 4,https://realt.by/rent-flat-for-long/object/3987991/,Институт культуры,2020-е,37.333333333333336
2.0,65.0,45.0,,22.0,25.0,0.88,2014.0,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.0704753098184,5.0,3.0,0,422.0,1,0,1,1,0,1500.0,realt,Минск Победителей просп. 135 В,https://realt.by/rent-flat-for-long/object/3721271/,Кунцевщина,2010-е,23.076923076923077
1.0,43.0,25.0,,1.0,9.0,0.1111111111111111,2013.0,13.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.7190817706748,12.0,1.0,0,186.0,1,0,1,1,0,990.0,realt,Минск Аладовых ул. 17,https://realt.by/rent-flat-for-long/object/3987037/,Кунцевщина,2010-е,23.023255813953487
1.0,43.9,16.8,,22.0,23.0,0.9565217391304348,2024.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.2682205366602,12.0,0.0,0,187.0,1,0,1,1,0,500.0,realt,Минск Дзержинского просп. 26,https://realt.by/rent-flat-for-long/object/3986299/,Грушевка,2020-е,11.389521640091116
1.0,33.0,17.0,,4.0,9.0,0.4444444444444444,1980.0,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,498.8490815645997,12.0,6.0,1,188.0,1,0,1,1,0,400.0,realt,Минск Берута ул. 6 1,https://realt.by/rent-flat-for-long/object/3985726/,Пушкинская,1980-е,12.121212121212121
1.0,42.0,18.0,,3.0,19.0,0.15789473684210525,2025.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.9688478077746,12.0,6.0,1,188.0,1,0,1,1,0,850.0,realt,Минск Геологическая ул. 61 А,https://realt.by/rent-flat-for-long/object/3985712/,Восток,2020-е,20.238095238095237
2.0,50.0,32.0,,4.0,4.0,1.0,,,False,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,88.28978570383389,12.0,6.0,1,188.0,1,0,0,1,0,1700.0,realt,Минск,https://realt.by/rent-flat-for-long/object/3985637/,Купаловская,,34.0
1.0,35.5,16.55,,6.0,9.0,0.6666666666666666,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3398.6853073606576,12.0,5.0,1,189.0,1,0,0,1,0,330.0,realt,Минск Голодеда ул. 21 1,https://realt.by/rent-flat-for-long/object/3984813/,Автозаводская,,9.295774647887324
1.0,41.0,16.0,,9.0,14.0,0.6428571428571429,2013.0,13.0,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,657.2046408601226,12.0,3.0,0,191.0,1,0,1,1,0,500.0,realt,Минск Дзержинского просп. 9,https://realt.by/rent-flat-for-long/object/3981665/,Грушевка,2010-е,12.195121951219512
2.0,44.0,30.0,,2.0,5.0,0.4,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,192.40619551237498,12.0,2.0,0,192.0,1,0,0,1,0,800.0,realt,Минск Мулявина бульвар 3,https://realt.by/rent-flat-for-long/object/3980245/,Площадь Якуба Коласа,,18.181818181818183
2.0,64.0,44.0,,4.0,7.0,0.5714285714285714,2024.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4698.093335158073,12.0,2.0,0,192.0,1,0,1,1,0,700.0,realt,Минск Виталия Цвирко ул. 102 1,https://realt.by/rent-flat-for-long/object/3979104/,Академия наук,2020-е,10.9375
1.0,38.0,34.0,,10.0,12.0,0.8333333333333334,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0689970208809,12.0,1.0,0,193.0,1,0,0,1,0,530.0,realt,Минск Неманская ул. 3,https://realt.by/rent-flat-for-long/object/3978508/,Каменная Горка,,13.947368421052632
4.0,74.0,66.0,,5.0,21.0,0.23809523809523808,2025.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.72905525266,12.0,1.0,0,193.0,1,0,1,1,0,1050.0,realt,Минск Жореса Алфёрова ул. 5,https://realt.by/rent-flat-for-long/object/3978269/,Аэродромная,2020-е,14.18918918918919
2.0,54.0,30.0,,9.0,10.0,0.9,2000.0,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.2508839748743,12.0,0.0,0,194.0,1,0,1,1,0,1950.0,realt,Минск Жуковского ул. 29,https://realt.by/rent-flat-for-long/object/3977074/,Ковальская Слобода,2000-е,36.111111111111114
2.0,49.0,46.0,,4.0,19.0,0.21052631578947367,2023.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.28978570383389,12.0,0.0,0,194.0,1,0,1,1,0,650.0,realt,Минск Проспект  34,https://realt.by/rent-flat-for-long/object/3976241/,Купаловская,2020-е,13.26530612244898
1.0,40.0,18.0,,4.0,5.0,0.8,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.9344773775484,12.0,0.0,0,194.0,1,0,0,1,0,450.0,realt,Минск Пулихова ул.,https://realt.by/rent-flat-for-long/object/3976038/,Первомайская,,11.25
1.0,37.0,18.0,,8.0,12.0,0.6666666666666666,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.0943935125704,12.0,0.0,0,194.0,1,0,0,1,0,1200.0,realt,Минск Пушкина просп. 81,https://realt.by/rent-flat-for-long/object/3975907/,Пушкинская,,32.432432432432435
3.0,108.0,55.0,,5.0,13.0,0.38461538461538464,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.5154342575835,10.0,5.0,1,266.0,1,0,0,1,0,950.0,realt,Минск Дзержинского просп. 23,https://realt.by/rent-flat-for-long/object/3903658/,Грушевка,,8.796296296296296
1.0,44.0,36.0,,12.0,25.0,0.48,2018.0,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,269.2825553138546,11.0,6.0,1,944.0,1,0,1,1,0,720.0,realt,Минск Мстиславца ул. 15,https://realt.by/rent-flat-for-long/object/3199007/,Восток,2010-е,16.363636363636363
3.0,70.0,58.0,,3.0,9.0,0.3333333333333333,1984.0,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.289707012008,12.0,6.0,1,195.0,1,0,1,1,0,3000.0,realt,Минск Сторожовская ул. 8,https://realt.by/rent-flat-for-long/object/3975304/,Немига,1980-е,42.857142857142854
1.0,49.0,25.0,,10.0,12.0,0.8333333333333334,1990.0,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,490.5845286680282,12.0,6.0,1,195.0,1,0,1,1,0,700.0,realt,Минск Танка ул. 16,https://realt.by/rent-flat-for-long/object/3975179/,Фрунзенская,1990-е,14.285714285714286
3.0,78.0,55.0,,5.0,5.0,1.0,1985.0,41.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,282.03573207099566,12.0,6.0,1,195.0,1,0,1,1,0,1200.0,realt,Минск Мельникайте ул. 9,https://realt.by/rent-flat-for-long/object/3975162/,Фрунзенская,1980-е,15.384615384615385
1.0,40.0,35.0,,5.0,9.0,0.5555555555555556,1965.0,61.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384.88625011206005,12.0,6.0,1,195.0,1,0,1,1,0,750.0,realt,Минск Романовская Слобода ул. 12,https://realt.by/rent-flat-for-long/object/3975103/,Фрунзенская,1960-е,18.75
1.0,51.7,18.7,,14.0,17.0,0.8235294117647058,2002.0,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.4229515720988,12.0,0.0,0,208.0,1,0,1,1,0,500.0,realt,Минск Филимонова ул. 12,https://realt.by/rent-flat-for-long/object/3960691/,Московская,2000-е,9.671179883945841
1.0,33.0,26.0,,14.0,25.0,0.56,2022.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.9994153071569,12.0,4.0,0,197.0,1,0,1,1,0,700.0,realt,Минск Аэродромная ул. 16,https://realt.by/rent-flat-for-long/object/3973203/,Аэродромная,2020-е,21.21212121212121
3.0,62.0,37.0,,2.0,5.0,0.4,1997.0,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2591.5616849589733,12.0,3.0,0,198.0,1,0,1,1,0,400.0,realt,Минск Солтыса ул. 46,https://realt.by/rent-flat-for-long/object/3972942/,Партизанская,1990-е,6.451612903225806
3.0,64.0,38.0,,2.0,6.0,0.3333333333333333,2000.0,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2485.650552930963,12.0,3.0,0,198.0,1,0,1,1,0,650.0,realt,Минск Полиграфический 1-й пер. 6 А,https://realt.by/rent-flat-for-long/object/3972936/,Московская,2000-е,10.15625
2.0,58.0,40.0,,19.0,25.0,0.76,2020.0,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.3626502155412,12.0,3.0,0,198.0,1,0,1,1,0,650.0,realt,Минск Макаенка ул. 12 г,https://realt.by/rent-flat-for-long/object/3972775/,Московская,2020-е,11.206896551724139
2.0,60.0,43.0,,17.0,19.0,0.8947368421052632,2025.0,1.0,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5108.609553581472,12.0,3.0,0,198.0,1,0,1,1,0,1500.0,realt,Минск Павлины Медёлки ул. 6,https://realt.by/rent-flat-for-long/object/3972618/,Академия наук,2020-е,25.0
2.0,57.0,40.0,,9.0,9.0,1.0,,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.578199912578,12.0,3.0,0,198.0,1,0,0,1,0,600.0,realt,Минск Пушкина просп. 26,https://realt.by/rent-flat-for-long/object/3972379/,Пушкинская,,10.526315789473685
1.0,40.0,40.0,,1.0,2.0,0.5,2022.0,4.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.08139693857208,2.0,3.0,0,492.0,1,0,1,1,0,400.0,realt,Минск Партизанский просп. 170 2,https://realt.by/rent-flat-for-long/object/3641172/,Автозаводская,2020-е,10.0
3.0,75.0,50.0,,6.0,9.0,0.6666666666666666,,,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,467.38834624541187,12.0,2.0,0,199.0,1,0,0,1,0,850.0,realt,Минск Гурского ул. 31,https://realt.by/rent-flat-for-long/object/3971771/,Михалово,,11.333333333333334
1.0,40.0,39.0,,6.0,19.0,0.3157894736842105,2013.0,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.315487427381,12.0,2.0,0,199.0,1,0,1,1,0,500.0,realt,Минск Корженевского ул.,https://realt.by/rent-flat-for-long/object/3971490/,Слуцкий гостинец,2010-е,12.5
1.0,53.0,24.0,,4.0,16.0,0.25,2020.0,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.2461075201222,12.0,1.0,0,200.0,1,0,1,1,0,700.0,realt,Минск Шишкина ул. 1,https://realt.by/rent-flat-for-long/object/3970936/,Автозаводская,2020-е,13.20754716981132
1.0,30.0,27.0,,7.0,17.0,0.4117647058823529,2022.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392.0446779201079,12.0,1.0,0,200.0,1,0,1,1,0,480.0,realt,Минск Грушевская ул. 86,https://realt.by/rent-flat-for-long/object/3970610/,Грушевка,2020-е,16.0
2.0,65.0,37.0,,3.0,22.0,0.13636363636363635,2019.0,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.015403356952,12.0,6.0,1,202.0,1,0,1,1,0,600.0,realt,Минск Михаловская ул. 14,https://realt.by/rent-flat-for-long/object/3968401/,Петровщина,2010-е,9.23076923076923
1.0,38.0,35.0,,7.0,25.0,0.28,2025.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.944380111064,12.0,6.0,1,202.0,1,0,1,1,0,1500.0,realt,Минск Игоря Лученка ул. 30,https://realt.by/rent-flat-for-long/object/3968269/,Неморшанский сад,2020-е,39.473684210526315
3.0,130.0,120.0,,3.0,8.0,0.375,2014.0,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.1142788097861,12.0,5.0,1,203.0,1,0,1,1,0,1500.0,realt,Минск Тургенева ул. 1,https://realt.by/rent-flat-for-long/object/3967814/,Академия наук,2010-е,11.538461538461538
2.0,61.5,58.5,,5.0,9.0,0.5555555555555556,2011.0,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.3219629016928,12.0,5.0,1,203.0,1,0,1,1,0,1400.0,realt,Минск Неманская ул. 66,https://realt.by/rent-flat-for-long/object/3967764/,Каменная Горка,2010-е,22.764227642276424
2.0,49.0,40.0,,2.0,4.0,0.5,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227.8578706227252,12.0,3.0,0,205.0,1,0,0,1,0,580.0,realt,Минск Романовская Слобода ул. 20,https://realt.by/rent-flat-for-long/object/3965614/,Фрунзенская,,11.83673469387755
1.0,32.0,18.0,,7.0,16.0,0.4375,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.7951818806587,12.0,1.0,0,207.0,1,0,0,1,0,890.0,realt,Минск Малинина ул. 10,https://realt.by/rent-flat-for-long/object/3962263/,Автозаводская,,27.8125
1.0,29.2,12.2,,1.0,9.0,0.1111111111111111,1978.0,48.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.7520563467942,12.0,1.0,0,207.0,1,0,1,1,0,1050.0,realt,Минск Бельского ул. 53,https://realt.by/rent-flat-for-long/object/3962003/,Спортивная,1970-е,35.95890410958904
1.0,40.0,18.0,,2.0,12.0,0.16666666666666666,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.7005477631496,12.0,0.0,0,208.0,1,0,0,1,0,450.0,realt,Минск Лобанка ул. 19,https://realt.by/rent-flat-for-long/object/3961178/,Каменная Горка,,11.25
3.0,80.0,50.0,,2.0,4.0,0.5,1960.0,66.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.9677125231863,12.0,0.0,0,208.0,1,0,1,1,0,1000.0,realt,Минск Куйбышева ул. 10,https://realt.by/rent-flat-for-long/object/3960303/,Площадь Победы,1960-е,12.5
2.0,44.0,30.0,,5.0,5.0,1.0,,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.808591624777,11.0,6.0,1,209.0,1,0,0,1,0,500.0,realt,Минск Коласа ул. 32,https://realt.by/rent-flat-for-long/object/3959723/,Академия наук,,11.363636363636363
2.0,47.0,24.0,,5.0,5.0,1.0,1973.0,53.0,False,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3169.4865714435764,11.0,5.0,1,210.0,1,0,1,1,0,950.0,realt,Минск Голодеда ул. 9,https://realt.by/rent-flat-for-long/object/3959184/,Могилёвская,1970-е,20.21276595744681
1.0,33.0,17.0,,1.0,9.0,0.1111111111111111,,,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1437.603631723796,11.0,5.0,1,210.0,1,0,0,1,0,3000.0,realt,Минск Беды ул. 21,https://realt.by/rent-flat-for-long/object/3958728/,Академия наук,,90.9090909090909
2.0,55.0,50.0,,7.0,12.0,0.5833333333333334,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,267.62620340166393,11.0,3.0,0,211.0,1,0,0,1,0,600.0,realt,Минск Пушкина просп. 32,https://realt.by/rent-flat-for-long/object/3957478/,Пушкинская,,10.909090909090908
2.0,50.7,29.1,,6.0,10.0,0.6,1991.0,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0635598785739,11.0,3.0,0,212.0,1,0,1,1,0,550.0,realt,Минск Городецкая ул. 58,https://realt.by/rent-flat-for-long/object/3957072/,Борисовский тракт,1990-е,10.848126232741617
2.0,56.7,28.7,,8.0,20.0,0.4,2015.0,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0936334974363,11.0,3.0,0,219.0,1,0,1,1,0,550.0,realt,Минск Чюрлениса ул. 8,https://realt.by/rent-flat-for-long/object/3950667/,Малиновка,2010-е,9.700176366843033
2.0,48.0,47.0,,14.0,20.0,0.7,2021.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,330.7502729140421,1.0,5.0,1,532.0,1,0,1,1,0,650.0,realt,Минск Мира просп. 1,https://realt.by/rent-flat-for-long/object/3593338/,Аэродромная,2020-е,13.541666666666666
1.0,27.8,23.6,,16.0,25.0,0.64,2021.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.8995228760889,11.0,1.0,0,214.0,1,0,1,1,0,1450.0,realt,Минск Левина ул. 9,https://realt.by/rent-flat-for-long/object/3954506/,Аэродромная,2020-е,52.15827338129496
1.0,40.0,21.0,,9.0,9.0,1.0,,,False,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.0828556862434,11.0,2.0,0,220.0,1,0,0,1,0,1200.0,realt,Минск Логойский тракт 1 1,https://realt.by/rent-flat-for-long/object/3949276/,Парк Челюскинцев,,30.0
2.0,47.0,28.0,,4.0,9.0,0.4444444444444444,1967.0,59.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.5171972389778,11.0,1.0,0,214.0,1,0,1,1,0,500.0,realt,Минск Партизанский просп. 62,https://realt.by/rent-flat-for-long/object/3954170/,Партизанская,1960-е,10.638297872340425
